seq,s3,s4,s5,s6,s7,s9,s11,s13,s14,s15,s16,s17,s18,s19a,s19b,s19c,s19d,s20,s23a,s24a,s25a,s26a,s27a,s30a,s30c,s31a,s31c,s32,s33,s34,s35,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,netw,uria,rtdum,bd,mi,old,vr,school,chval,dnotown,dprop
4149,1,1,1,144,1,1120,1,5,5,1,1,56,0,NA,NA,NA,NA,1,U,0,4,4,0,2166,2666,2166,2666,1302,160,0,40,4,1,14,2,1,0,28.28000069,36.79999924,1,360,NA,160,1,0,0,Y,0,0,2,111,5.300000191,0,0,1,0,1,14,-8.333333015,0,0
4152,1,1,1,248,1,1120,0,4,4,1,2,95,0,NA,NA,NA,NA,1,M,2,20,10,0,3718,2583,5399,2583,2354,295,15,57,4,1,16,2,1,0,27.73999977,39.65999985,1,360,NA,282,1,0,0,N,0,0,3,270,3.200000048,0,0,1,1,0,16,264.3457947,0,0
4153,1,1,1,45,1,1120,0,5,7,1,3,21,0,NA,NA,NA,NA,1,U,0,3,3,0,1615,0,1776,0,454,51,0,7,1,1,1,2,4,0,25.37999916,25.37999916,1,360,NA,50,1,0,0,N,0,0,2,8,2,0,1,1,1,1,12,261.7910156,0,0
4154,1,1,1,187,2,1120,0,5,5,1,2,82,0,NA,NA,NA,NA,1,M,2,20,2.5,0,5750,1625,6125,1625,2104,233,23,36,1,1,8,2,3,1,27.15999985,29.52000046,1,480,NA,233,2,0,0,N,0,0,4,453,3.200000048,0,0,1,1,0,12,257.585083,0,0
4155,1,1,1,100,1,1120,1,3,3,2,1,28,0,NA,NA,NA,NA,1,M,0,15,15,0,2330,4486,2330,4486,847,120,0,80,4,1,24,1,1,0,12.53999996,29.30999947,1,360,NA,121,2,0,0,N,0,0,1,599,3.200000048,1,1,0,1,1,16,327.0308838,0,0
4157,1,1,1,64,1,1120,0,5,7,2,3,27,0,NA,NA,NA,NA,1,U,0,18,18,0,2107,0,2107,0,668,81,0,95,2,1,1,2,4,0,29.87999916,29.87999916,1,360,NA,81,1,0,0,N,0,0,2,315,3.099999905,0,1,1,1,1,12,226.5673218,0,0
4158,1,1,1,144,1,1120,0,5,5,2,1,64,0,NA,NA,NA,NA,1,U,0,7,5,0,4000,2275,4000,2275,1242,185,0,56,4,1,24,2,1,0,22.60000038,33.77999878,1,360,NA,180,2,0,0,Y,0,0,1,121,3.200000048,0,1,1,0,1,13,226.5673218,0,0
4159,1,1,1,158,1,1120,1,5,5,1,2,56,0,NA,NA,NA,NA,1,M,0,9,2,0,3850,808,3850,808,1392,175,0,3,4,1,22,2,1,0,29.88999939,36.86999893,1,360,NA,175,2,0,0,Y,0,0,2,8,3.599999905,0,0,1,0,1,23,260.9567261,0,0
4160,1,1,1,105,1,1120,1,3,7,1,3,35,0,NA,NA,NA,NA,1,U,0,11,11,0,2875,0,4875,0,1073,132,0,81,1,1,19,1,4,0,36.66999817,40.09000015,1,360,NA,139,2,0,0,N,0,0,2,373,1.799999952,1,1,0,0,1,16,323.5996704,0,0
4162,1,1,1,126,1,1120,0,5,5,1,2,39,0,NA,NA,NA,NA,1,M,1,4,4,0,3000,263,3000,263,1136,142,0,20,3,1,15,2,1,0,35,35,1,360,NA,145,2,0,0,N,0,0,1,40,3.599999905,0,1,1,0,0,16,214.3886566,0,0
4164,1,1,1,108,1,1120,0,3,7,1,3,41,0,NA,NA,NA,NA,1,S,0,10,0.5,1,3333,0,3333,0,1036,135,0,80,1,1,18,2,1,0,30.61000061,39.04999924,1,360,NA,135,1,0,0,N,0,0,2,148,3.200000048,0,0,1,0,0,15,249.0624237,0,0
4167,1,1,1,167,1,1120,0,4,4,1,2,68,0,NA,NA,NA,NA,2,U,0,2,2,0,1256,1300,1256,1300,1457,185,0,4,6,1,5,2,1,0,18.39999962,37.15999985,1,360,NA,185,3,0,0,N,1,0,2,11,5.300000191,0,1,1,0,1,12,273.4497681,0,1
4169,1,1,2,152,3,1120,1,5,7,1,3,91,0,4,4,NA,NA,3,U,0,10,10,0,6952,0,7575,0,1719,190,0,59,1,1,7,1,1,0,7.489999771,13.07999992,1,360,NA,150,3,0,0,N,0,0,1,854,10.60000038,1,1,0,0,1,12,599.0489502,1,1
4171,1,1,1,138,1,1120,0,5,5,1,2,53,0,NA,NA,NA,NA,1,U,0,4,1,0,2440,1744,2440,1744,1250,153,0,23,4,1,18,2,2,0,27.97999954,40.02000046,1,360,NA,153,2,0,0,N,0,0,2,189,3.099999905,0,1,1,0,0,16,237.8391876,0,0
4176,1,1,1,127,1,1120,1,3,7,1,3,46,0,NA,NA,NA,NA,1,M,2,8,8,0,2800,0,4400,0,989,141,0,18,2,1,9,2,1,0,31.27000046,39.52999878,1,360,NA,143,1,0,0,N,0,0,2,46,3.599999905,0,0,1,0,1,14,335.4677124,0,0
4177,1,1,1,118,1,1120,1,3,7,1,3,51,0,NA,NA,NA,NA,1,M,0,6,6,0,4301,0,4301,0,1182,148,0,11,1,1,9,2,1,0,31.81999969,36.29999924,1,360,NA,148,1,0,0,N,0,0,2,51,3.599999905,0,0,0,1,1,19,688.4328613,0,0
4178,1,1,1,114,3,1120,0,5,5,1,2,52,0,3,3,NA,NA,1,M,2,10,3.5,0,4004,0,4004,344,1056,127,0,15,2,0,17,2,3,1,32.79999924,36.70000076,1,360,NA,127,1,0,0,N,0,0,2,33,3.599999905,0,0,1,0,0,10,241.6792755,0,0
4179,1,1,1,158,1,1120,0,5,7,1,3,50,0,NA,NA,NA,NA,1,NA,0,9,1.5,0,4206,0,4758,0,1350,175,0,13,2,1,17,2,1,1,33.11000061,33.59000015,1,480,NA,175,1,0,0,Y,0,0,2,23,3.599999905,0,0,1,0,0,18,247.8925018,0,0
4180,1,1,1,80,2,1120,0,4,7,1,3,35,0,NA,NA,NA,NA,1,M,2,4.5,4.5,0,2579,0,2896,0,637,100,0,28,1,1,7,2,1,0,21.79999924,30.12000084,1,480,NA,100,2,0,0,N,0,0,999999.375,42,3.599999905,0,1,1,1,0,12,214.3886566,0,0
4181,1,1,1,102,3,1120,0,5,5,1,2,44,0,3,3,NA,NA,1,U,0,2,2,0,2233,1451,2333,1451,853,113,0,16,2,0,4,2,5,0,23.14999962,24.22999954,1,480,NA,113,1,0,0,N,0,0,2,32,10.60000038,0,0,1,0,0,11,241.6792755,0,0
4182,1,1,1,98,1,1120,0,5,7,2,3,52,0,NA,NA,NA,NA,1,M,0,10,10,0,3770,0,4334,0,882,109,0,14,2,1,9,2,2,0,20.45000076,24.76000023,1,360,NA,109,2,0,0,N,0,0,2,49,3.599999905,0,1,1,1,1,12,261.7910156,0,0
4183,1,1,1,136,3,1120,1,3,3,1,2,18,0,1,1,NA,NA,3,U,0,4,4,0,1200,0,1200,0,1076,170,0,35,2,1,18,2,1,0,19.55999947,58.91999817,1,480,NA,170,3,0,0,N,0,0,1,71,3.599999905,1,1,0,0,1,12,408.0157471,0,1
4184,1,1,1,212,1,1120,0,5,5,1,2,83,0,NA,NA,NA,NA,1,M,4,12,5,0,5917,87,6562,87,1894,235,0,4,1,1,17,1,1,0,36.52000046,39.04999924,1,480,NA,235,1,0,0,N,0,0,2,72,1.799999952,0,0,1,1,0,18,258.5807495,0,0
4185,1,1,1,168,1,1120,1,4,4,1,2,59,0,NA,NA,NA,NA,3,M,1,3.5,1.5,0,2275,2383,2275,2383,1618,210,0,30,1,1,1,1,4,0,19.79999924,19.79999924,1,360,NA,210,3,0,0,N,0,0,2,140,4.300000191,1,1,0,1,1,12,390.5780029,0,1
4186,1,1,1,500,2,1120,0,5,5,1,2,120,0,NA,NA,NA,NA,1,M,1,10,10,0,18333,0,18333,0,4746,660,0,178,1,1,31,1,4,0,24.21999931,32.22000122,1,360,NA,660,2,0,0,N,0,0,2,226,3.099999905,0,1,1,0,1,16,248.1061554,0,0
4188,1,1,1,84,1,1120,0,5,7,2,3,32,0,NA,NA,NA,NA,1,S,0,12,7,0,2666,0,2666,0,831,93,0,17,2,1,16,2,1,0,31.53000069,32.16999817,1,480,NA,93,1,0,0,Y,0,0,2,39,3.599999905,0,0,1,1,0,16,312.4349976,0,0
4194,1,1,1,140,1,1120,0,3,3,1,2,48,0,NA,NA,NA,NA,2,M,1,3,1,0,2917,456,2917,4456,1352,175,18,13,2,1,21,2,1,0,16.88999939,33.31000137,1,480,NA,175,3,0,0,N,0,0,2,16,3.599999905,0,0,1,0,0,16,198.0045319,0,1
4195,1,1,1,96,1,1120,1,3,3,1,2,33,0,NA,NA,NA,NA,1,U,0,13,0.75,0,1300,1461,1953,1461,822,120,0,31,4,1,14,2,1,0,29.92000008,42.65999985,1,360,NA,123,1,0,0,N,0,0,2,48,3.200000048,1,1,0,0,1,12,383.92453,0,0
4197,1,1,1,120,1,1120,0,5,7,2,3,49,0,NA,NA,NA,NA,1,S,0,6,6,0,3783,0,4283,0,1166,170,0,91,1,1,9,2,1,0,28.30999947,30.94000053,1,360,NA,170,1,0,0,N,0,0,2,112,3.200000048,0,0,1,0,1,16,219.1657715,0,0
4198,1,1,1,108,1,1120,0,4,4,1,2,53,0,NA,NA,NA,NA,1,M,1,5.5,5.5,0,2232,0,4407,0,1000,135,0,26,2,1,9,2,1,0,22.70000076,29,1,480,NA,135,2,0,0,N,0,0,1,50,5.300000191,0,0,1,0,0,15,216.1895447,0,0
4199,1,1,2,264,1,1120,1,5,5,2,1,52,0,NA,NA,NA,NA,3,M,2,13,8,0,1666,4500,4404,4500,2920,415,0,553,1,1,21,1,1,0,6.300000191,29.17000008,1,480,NA,415,3,0,0,N,0,0,999999.375,1573,3.599999905,0,1,0,1,0,16,294.012085,1,1
4201,1,1,1,116,1,1120,0,3,7,1,3,71,0,NA,NA,NA,NA,1,U,0,3,3,1,5833,0,5833,0,1108,145,14,33,2,1,9,3,1,0,18.80999947,33.70000076,1,360,NA,144,3,0,0,N,0,0,1,104,10.60000038,0,1,1,1,0,17,245.5741119,0,1
4202,1,1,1,253,2,1120,0,5,5,1,2,101,0,NA,NA,NA,NA,1,M,3,7,0.5,0,8416,0,11333,0,2433,338,0,95,1,1,1,2,4,0,28.90999985,33.72000122,1,360,NA,253,1,0,0,N,0,0,1,131,3.099999905,0,0,1,1,0,16,228.1230774,0,0
4207,1,1,1,167,1,1120,0,5,5,1,2,41,0,NA,NA,NA,NA,2,M,0,7.5,0.5,0,1470,1916,1470,1916,1496,185,0,22,3,1,37,2,1,0,18.96999931,28.69000053,1,480,NA,185,3,0,0,Y,0,0,2,35,3.599999905,0,0,1,0,1,16,219.1657715,0,1
4208,1,1,1,74,1,1120,0,5,5,1,1,48,0,NA,NA,NA,NA,1,U,0,3,1,0,2014,1929,2014,1929,687,74,0,26,2,1,17,1,4,0,19,26,1,360,NA,85,1,0,0,N,0,0,1,44,3.599999905,0,1,1,0,0,18,245.5741119,0,0
4209,1,1,1,131,1,1120,0,3,3,1,2,45,0,NA,NA,NA,NA,1,M,3,4,4,0,1668,1395,2968,1395,972,145,0,23,2,1,20,2,1,0,29.55999947,35.83000183,1,480,NA,145,2,0,0,N,0,0,2,39,3.200000048,0,0,1,0,1,14,219.1657715,0,0
4212,1,1,1,90,1,1120,0,5,7,1,3,50,0,NA,NA,NA,NA,2,U,0,20,2,0,3000,0,3810,0,970,113,11,15,2,1,21,2,1,0,10.44999981,29.20000076,1,480,NA,120,3,0,0,N,0,0,1,37,10.60000038,0,1,1,1,1,12,273.4497681,0,1
4214,1,1,1,156,1,1120,1,3,7,1,3,48,0,NA,NA,NA,NA,3,U,0,5,5,0,3750,0,3750,0,1371,195,19,27,1,1,14,1,1,0,12.35999966,28.52000046,1,360,NA,195,3,0,0,N,0,0,2,69,5.300000191,1,1,0,0,1,17,488.5335388,0,1
4216,1,1,1,60,1,1120,0,5,5,1,2,29,0,NA,NA,NA,NA,1,M,1,8,3.5,1,2395,0,2395,0,642,160,0,122,1,1,17,2,2,0,26.34000015,35.25,1,360,NA,155,2,0,0,N,0,0,1,419,3.599999905,0,1,1,0,0,16,245.8728638,0,0
4217,1,1,1,180,1,1120,0,5,5,1,2,143,0,NA,NA,NA,NA,1,U,0,4,4,1,9583,2333,9583,2333,1800,240,0,223,4,1,31,1,2,0,15.10000038,28.30999947,1,360,NA,250,2,0,0,Y,0,0,2,741,3.599999905,0,1,1,0,1,14,276.1918335,0,0
4220,1,1,1,96,1,1120,0,5,5,1,2,41,0,NA,NA,NA,NA,1,M,1,3.5,3.5,0,1625,1803,1625,1803,1009,120,0,20,2,1,23,2,2,0,29.62000084,32.06999969,1,360,NA,120,2,0,0,Y,0,0,2,48,4.300000191,0,1,1,0,0,16,214.3886566,0,0
4221,1,1,1,140,3,1120,0,5,5,1,2,45,0,1,1,NA,NA,1,M,2,3,2,0,2515,1040,3840,1040,1405,160,0,28,1,1,19,2,2,0,34.38999939,43.15000153,1,480,NA,162,1,0,0,N,0,1,2,33,2,0,0,1,0,1,16,230.5402985,0,0
4223,1,1,1,99,3,1120,0,3,3,1,2,62,0,9,9,NA,NA,1,U,0,30,10,0,1717,1808,2517,2608,889,110,0,2,1,1,8,2,1,0,25.21999931,32.06999969,1,480,NA,110,1,0,0,N,0,1,1,-5,5.300000191,0,1,1,1,0,12,225.9874878,0,0
4225,1,1,1,113,1,1120,0,5,7,2,3,44,0,NA,NA,NA,NA,1,U,0,9.5,9.5,0,3683,0,3683,0,1097,165,0,34,1,1,15,1,1,0,30.98999977,31.95999908,1,480,NA,165,1,0,0,N,0,0,1,199,3.900000095,0,0,1,0,1,17,219.1657715,0,0
4227,1,1,1,180,3,1120,0,5,7,1,3,74,0,3,3,NA,NA,1,M,1,7,1,0,6166,0,6166,0,2056,200,0,24,1,0,17,3,2,1,26.57999992,39.95999908,1,360,NA,200,2,0,0,N,0,0,1,248,3.599999905,0,1,1,0,0,16,245.5741119,0,0
4228,1,1,1,198,1,1120,0,3,5,1,2,32,0,NA,NA,NA,NA,2,M,2,6,3,0,1603,1185,1708,1185,1861,220,0,17,3,1,16,2,1,0,15.92000008,19.01000023,1,360,NA,220,3,0,0,Y,0,0,2,49,3.200000048,0,1,1,0,0,13,237.4862061,0,1
4229,1,1,1,115,1,1120,0,5,5,1,2,73,3,NA,NA,NA,NA,1,M,0,5,0.75,0,2600,3500,2600,3500,1070,128,0,23,3,1,18,2,1,0,20.18000031,32.11000061,2,999999.375,NA,128,2,0,0,Y,0,0,2,52,3.599999905,0,1,1,0,0,15,214.3886566,0,0
4230,1,1,2,113,1,1120,1,5,5,2,2,52,0,NA,NA,NA,NA,1,U,0,999999.375,999999.375,0,0,3683,645,3683,1011,159,0,72,4,1,22,1,4,0,23.35000038,38.40000153,1,480,NA,150,1,0,0,N,0,0,1,267,3.599999905,0,1,1,1,1,16,476.9219971,1,0
4232,1,1,1,83,3,1120,0,5,7,1,3,120,0,4,4,NA,NA,1,U,0,21,11,1,11000,0,11000,0,1097,110,0,145,1,1,22,2,1,0,8,19,1,360,NA,110,1,0,0,N,0,0,1,136,1.799999952,0,0,1,1,0,22,264.5699463,0,0
4233,1,1,2,152,3,1120,0,5,5,2,2,138,0,4,4,NA,NA,2,U,0,2,1.5,0,1500,7000,1500,13000,1337,190,0,409,1,1,16,2,1,0,3,4,1,480,NA,228,2,0,0,N,0,0,2,1630,4.300000191,0,0,1,0,0,16,312.4349976,1,0
4236,1,1,1,131,3,1120,1,5,5,2,2,38,0,4,4,NA,NA,1,U,0,5,5,0,1594,1166,2027,1166,1194,145,0,29,2,1,12,2,1,0,26.57999992,34.65999985,1,360,NA,125,2,0,0,N,0,0,1,78,3.599999905,0,0,1,1,1,12,196.2968903,0,0
4239,1,1,1,278,3,1120,0,5,5,1,2,232,0,3,3,NA,NA,1,M,1,23,2,1,8667,4333,11500,9333,3886,278,0,314,2,0,15,2,5,1,47.20000076,48.40000153,1,480,NA,278,1,0,0,N,0,0,1,715,3.200000048,0,1,1,1,1,19,249.0143433,0,0
4240,1,1,1,140,3,1120,1,3,3,1,2,60,0,4,4,1,6,3,M,3,5,2,0,2320,1690,3030,2761,1208,187,0,13,2,1,10,2,3,0,67.95999908,93.05999756,1,480,NA,140,3,0,0,Y,0,1,1,46,10.60000038,1,1,0,1,1,12,599.0489502,0,1
4241,1,1,1,59,1,1120,0,5,7,1,3,29,0,NA,NA,NA,NA,1,U,0,10,1.5,0,1983,0,2479,0,699,65,0,10,2,1,9,2,1,0,28.88999939,32.86999893,1,360,NA,65,1,0,0,N,0,0,1,37,3.599999905,0,1,0,0,1,15,253.1721649,0,0
4242,1,1,1,94,3,1120,1,3,3,2,1,56,0,3,3,NA,NA,1,M,3,6,3,0,1750,1941,1750,2935,987,118,34,6,1,0,18,1,6,1,19.92000008,28.65999985,1,360,NA,118,2,0,0,N,0,0,1,93,1.799999952,0,0,1,0,1,16,335.4677124,0,0
4243,1,1,1,128,1,1120,0,5,5,1,2,108,0,NA,NA,NA,NA,1,M,0,10,9,0,7500,666,7500,666,1663,171,0,42,1,1,21,2,1,0,16.90999985,31.57999992,1,480,NA,197,1,0,0,N,0,0,2,113,1.799999952,0,0,1,0,1,16,512.2753296,0,0
4246,1,1,1,232,1,1120,1,5,7,2,3,65,0,NA,NA,NA,NA,1,M,0,15,0.5,0,5417,0,5417,0,1971,292,0,95,1,1,17,2,1,0,35.99000168,41.90999985,1,360,NA,292,2,0,0,N,0,0,3,292,3.200000048,0,1,0,1,1,13,354.620697,0,0
4249,1,1,1,151,2,1120,0,5,5,2,1,72,0,NA,NA,NA,NA,1,U,0,3.5,0.5,0,5000,2541,5000,2541,1393,168,0,37,0,1,0,2,1,0,22.86000061,37.79000092,1,480,NA,168,1,0,0,N,0,0,1,54,2,0,1,1,0,0,14,245.5741119,0,0
4250,1,1,1,124,1,1120,0,4,7,1,3,23,0,NA,NA,NA,NA,3,U,0,7,7,0,1375,0,1375,0,1138,155,15,17,2,1,11,2,1,0,19.42000008,29.30999947,1,480,NA,155,3,0,0,N,0,0,2,34,5.300000191,0,0,1,0,0,12,241.6792755,0,1
4251,1,1,1,104,3,1120,1,3,7,2,3,38,0,4,4,NA,NA,1,U,0,7,7,0,3131,0,3131,0,916,139,28,44,1,1,11,2,1,0,36,44,1,480,NA,139,1,0,0,N,0,0,1,55,3.599999905,0,0,1,1,1,12,229.7082367,0,0
4253,1,1,1,65,3,1120,0,3,7,2,3,27,0,3,3,NA,NA,1,S,0,10,10,0,1912,0,2262,0,716,72,0,9,1,0,2,2,4,1,32.20999908,32.20999908,1,480,NA,72,1,0,0,N,0,0,1,33,3.200000048,0,0,1,1,1,13,244.2190704,0,0
4254,1,1,1,345,1,1120,0,5,5,1,2,145,0,NA,NA,NA,NA,1,M,1,15,15,1,5200,2058,10366,2058,3397,460,0,160,3,1,21,1,5,0,27.31999969,37.33000183,1,360,NA,460,1,0,0,N,0,0,2,2181,3.099999905,0,0,1,1,0,16,258.5807495,0,0
4255,1,1,1,100,3,1120,0,5,5,1,2,56,0,3,3,NA,NA,1,M,0,6,6,0,3000,1666,3000,1666,968,112,0,13,1,0,20,2,5,0,20.73999977,29.20000076,1,480,NA,112,1,0,0,N,0,0,1,24,2,0,0,0,0,1,12,232.7774353,0,0
4284,1,1,1,112,1,1120,1,5,5,1,2,46,9,NA,NA,NA,NA,1,M,0,2.900000095,2,0,1025,2773,1025,2773,1144,124,0,18.53100014,1,1,5,2,1,0,29.04000092,30.30999947,2,360,NA,124,2,1,0,Y,0,0,2,25.90099907,3.200000048,0,1,1,0,0,18,422.3859558,0,0
4285,1,1,1,120,1,1120,0,5,5,1,2,63,9,NA,NA,NA,NA,1,M,2,11,11,0,2470,2756,2470,2756,1147,160,0,9,2,1,15,3,5,0,24,30.70999908,2,360,NA,180,2,0,0,N,0,0,2,186,3.200000048,0,1,1,1,0,14,224.2701874,0,0
4287,1,1,1,136,3,1120,0,5,5,2,2,61,0,6,6,NA,NA,2,U,0,4,2.5,0,2500,0,4300,0,1300,181,0,101,3,0,29,2,2,0,27.13999939,42.93999863,2,360,NA,190,3,0,0,N,0,1,2,112.8000031,3.200000048,0,0,1,0,0,15,264.5699463,0,1
4289,1,1,1,88,1,1120,0,3,3,1,2,38,9,NA,NA,NA,NA,1,M,0,19,19,0,2100,1200,2100,1200,900,118,0,45,1,1,18,2,5,0,25,32,2,360,MHFA,118,2,0,0,N,0,0,2,48.5,4.300000191,0,0,1,1,0,16,219.3886719,0,0
4290,1,1,1,158,1,1120,0,5,5,1,2,48,1,NA,NA,NA,NA,1,M,1,999999.375,999999.375,0,0,2900,0,4100,1600,198,0,48,2,1,11,1,2,0,31.18000031,33.18000031,2,360,NA,198,2,0,0,N,0,0,2,116,3.599999905,0,0,1,0,0,12,260.0694275,0,0
4291,1,1,1,125,3,1120,1,4,8,1,4,75,0,4,4,NA,NA,1,M,1,20,5,0,6300,0,6300,0,1300,166,0,69,2,0,9,1,1,0,20.62000084,33.41999817,2,360,NA,145,2,0,0,N,0,1,2,135,10.60000038,1,1,0,1,1,16,658.9249878,0,0
4292,1,1,1,156,1,1120,0,5,5,1,2,64,9,NA,NA,NA,NA,1,M,0,35,1.5,0,3000,2100,3300,2100,1600,0,0,62,2,1,30,1,2,0,29.36000061,33.86999893,2,360,NA,290,2,0,0,N,0,0,2,473,3.200000048,0,0,1,1,1,18,219.1657715,0,0
4293,1,1,1,96,1,1120,1,5,5,1,2,38,6,NA,NA,NA,NA,3,M,0,15,1,0,2300,700,2600,700,1000,120,0,30,2,1,11,2,1,0,29.36000061,31.94000053,1,360,NA,159,1,0,0,N,0,0,2,48.40000153,3.200000048,0,1,1,0,0,16,279.7201233,0,0
4294,1,1,1,125,1,1120,0,5,5,1,2,59,9,NA,NA,NA,NA,1,M,0,8,2,1,3000,2000,3000,2000,1300,180,0,8,1,1,26,1,1,0,25.05999947,29.17000008,2,360,NA,180,2,0,0,N,0,0,2,126,4.300000191,0,0,1,0,0,12,253.6450348,0,0
4295,1,1,1,113,1,1120,0,5,5,1,2,54,9,NA,NA,NA,NA,1,M,2,20,20,0,2600,1400,3100,1400,1200,125,0,21,1,1,12,2,1,0,26.80999947,32.95000076,2,360,NA,137,1,1,0,Y,0,0,2,13.30000019,3.900000095,0,0,1,1,0,16,227.2225494,0,0
4296,1,1,1,173,1,1120,1,5,5,1,2,70,9,NA,NA,NA,NA,1,M,1,25,6,0,3400,2200,3400,2500,1700,216,0,11,1,1,14,1,3,0,28.44000053,38.29999924,1,360,NA,217,2,0,0,N,0,0,2,108,3.200000048,0,0,1,1,0,18,250.150177,0,0
4297,1,1,1,123,3,1120,1,3,3,1,1,69,0,3,3,NA,NA,1,M,3,4,4,0,2400,1500,3400,2500,1200,129,0,13,2,0,32,2,6,0,20.29999924,25.42000008,2,360,NA,129,2,0,0,N,0,0,2,27.29999924,3.200000048,0,1,1,0,0,18,309.949707,0,0
4298,1,1,1,69,1,1120,0,4,8,2,4,26,9,NA,NA,NA,NA,1,U,0,8,1,0,2200,0,2200,0,700,73,0,2,1,1,13,2,1,0,26.60000038,35.70000076,2,360,HOP MHFA,134,2,1,0,N,0,0,2,3,3.900000095,0,1,1,0,0,14,245.5741119,0,0
4300,1,1,1,101,1,1120,1,5,8,3,4,48,0,NA,NA,NA,NA,1,U,0,12,10,0,3909,0,3909,0,1129,125,0,20,1,1,9,2,1,0,28.88999939,31.60000038,2,360,NA,160,1,1,0,N,0,0,1,44,3.200000048,1,1,0,1,1,14,377.4761963,0,0
4301,1,1,1,120,1,1120,0,5,5,3,3,48,0,NA,NA,NA,NA,1,M,3,3,3,0,3500,833,3500,833,1211,149.8999939,0,43,1,1,5,2,1,0,27.95599937,37.25999832,2,360,NA,150,2,0,0,Y,0,0,1,58,4.300000191,0,0,1,0,1,12,198.2371063,0,0
4302,1,1,1,94,1,1120,0,5,8,3,4,48,0,NA,NA,NA,NA,1,U,0,3,3,0,4750,0,4750,0,1111,124.8000031,0,49.40000153,1,1,7,2,2,0,23.38999939,35.83000183,2,360,NA,129.8000031,1,0,0,N,0,0,1,59.90000153,3.200000048,0,0,1,0,0,16,260.0694275,0,0
4305,1,1,1,271,1,1120,0,5,5,3,3,11,0,NA,NA,NA,NA,999999.375,M,1,12,12,0,8000,0,10303,0,2943,339,0,34,1,1,26,1,2,1,29,33,1,360,NA,339,2,0,0,N,0,0,1,410.3999939,4.300000191,0,1,1,1,1,16,270.0151062,0,0
4306,1,1,1,98,1,1120,0,3,3,3,3,60,0,NA,NA,NA,NA,1,U,1,10,0.5,0,1500,1750,2430,1750,1036,130,0,54.79999924,2,1,9,1,1,0,21.30999947,38.00999832,2,360,NA,130,2,0,0,N,0,0,1,120.1999969,3.200000048,0,0,1,1,0,15,198.0045319,0,0
4307,1,1,1,134,1,1120,1,5,5,3,3,60,0,NA,NA,NA,NA,1,U,1,8,0.5,0,2325,2000,3658,2000,1350,179,0,65.40000153,3,1,26,2,1,0,23.87999916,31.68000031,2,360,NA,179,1,0,0,N,0,0,1,179.6999969,3.200000048,0,0,0,0,1,19,688.4328613,0,0
4308,1,1,1,144,1,1120,0,5,5,3,3,83,0,NA,NA,NA,NA,1,M,0,15,2.5,0,3834,3083,3834,3083,1517,155,0,100,1,1,15,2,1,0,21.92000008,38.52000046,2,360,NA,155,2,1,0,N,0,0,1,255.1000061,3.099999905,0,1,1,1,1,19,227.7415619,0,0
4309,1,1,1,65,1,1120,0,4,4,3,3,24,0,NA,NA,NA,NA,1,M,2,4,2,0,2750,0,2750,0,737,165,0,108.8000031,1,1,10,2,2,0,26.82999992,40.25,2,360,NA,167,2,0,0,Y,0,0,1,107.8000031,1.799999952,0,1,1,0,0,17,232.7576752,0,0
4310,1,1,1,89,1,1120,0,5,8,3,4,72,0,NA,NA,NA,NA,1,U,0,10,2.5,0,5849,0,5849,0,1031,118,0,34.5,1,1,15,2,1,0,17.62999916,34.52999878,2,360,NA,118,1,0,0,N,0,0,1,99.59999847,3.200000048,0,0,1,0,1,17,171.5925293,0,0
4311,1,1,1,132,1,1120,0,5,5,3,3,60,0,NA,NA,NA,NA,1,M,0,6,1.5,0,2362,1167,2362,2667,1421,146.5,0,27.70000076,1,1,16,2,2,0,28.26000023,29.67000008,2,360,NA,148,2,1,0,N,0,0,1,40.09999847,4.300000191,0,0,1,0,1,16,193.6862793,0,0
4312,1,1,1,51,1,1120,0,5,5,3,3,36,0,NA,NA,NA,NA,1,M,1,7,3.5,0,1386,1451,1761,1451,677,67.5,0,23.79999924,1,1,6,2,1,0,21.10000038,27.57999992,2,360,NA,67.5,1,0,0,N,0,0,1,30.39999962,4.300000191,0,1,1,0,0,13,270.7653809,0,0
4313,1,1,1,96,1,1120,0,3,8,3,4,48,0,NA,NA,NA,NA,1,M,0,15,1,0,4500,0,4500,0,1134,128,0,53.09999847,1,1,12,2,3,0,25.12999916,40.09000015,2,360,NA,128.5,1,0,0,N,0,0,1,61,3.099999905,0,0,1,0,1,16,225.5004883,0,0
4314,1,1,1,110,1,1120,0,5,5,3,3,48,0,NA,NA,NA,NA,1,U,0,6,3,0,3333,1250,3333,1250,1123,169.8999939,0,68.40000153,2,1,16,2,1,0,25.04000092,35.56000137,2,360,NA,169.8999939,2,0,0,N,0,0,1,107.5,3.200000048,0,0,1,0,0,13,238.9585419,0,0
4315,1,1,1,163,3,1120,0,4,4,1,2,58,,NA,1,3,NA,1,M,3,19,19,0,2674,1103,3829,1103,1735,290,0,23.89999962,2,0,12,4,6,0,30.44000053,36.36000061,2,360,NA,320,1,0,0,Y,0,0,1,-69.59999847,3.200000048,0,0,1,1,0,18,215.8175812,0,0
